timestamp,source_mac,destination_mac,source_ip,destination_ip,protocol,source_port,destination_port,tcp_flags,ip_version,ip_protocol,tor
1437585819.372038,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585827.348188,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585827.348242,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585827.348256,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585827.348268,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585827.348301,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585827.348315,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585827.348337,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585827.348363,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,PA,4,6,0
1437585827.348261,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585827.348280,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585827.348289,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585827.348295,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585827.348301,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585827.348306,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585827.348311,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585827.348316,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585828.589761,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437585828.589853,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585828.702772,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437585828.702798,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585830.915387,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437585830.915422,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585831.026904,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437585831.026984,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585840.098154,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585840.098210,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585840.098222,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585840.098233,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585840.098253,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585840.098277,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585840.098289,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585840.098308,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585840.098330,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,PA,4,6,0
1437585840.098186,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585840.098200,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585840.098205,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585840.098210,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585840.098259,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585840.098265,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585840.098269,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585840.098319,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585840.098324,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585841.491728,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437585841.491758,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585841.592757,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437585841.592782,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585843.279587,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437585843.279612,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585843.390806,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437585843.390848,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585851.051772,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585851.051885,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585851.051985,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585851.052120,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585851.052129,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585851.052233,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585851.052280,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585851.052353,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585851.052424,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585851.052582,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585851.052657,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585851.052765,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585851.052797,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585851.052902,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585851.052920,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585851.053028,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585851.053059,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585851.053163,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585851.053184,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585851.053287,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585851.053350,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,PA,4,6,0
1437585851.053455,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585852.307566,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437585852.307631,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585852.419681,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437585852.419759,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585853.906456,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437585853.906536,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585854.019034,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437585854.019065,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585861.166120,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437585861.166154,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585861.277322,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437585861.277348,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585875.174737,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437585875.174774,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585875.287073,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437585875.287106,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585914.491391,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,PA,4,6,0
1437585914.491494,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585916.840857,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437585916.840949,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585916.905198,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437585916.905232,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585919.495023,08:00:27:11:4d:b1,08:00:27:78:57:ca,,,,,,,,,0
1437585919.495226,08:00:27:78:57:ca,08:00:27:11:4d:b1,,,,,,,,,0
1437585974.492417,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,PA,4,6,0
1437585974.492675,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437585974.741071,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437585974.741166,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
1437585979.495063,08:00:27:11:4d:b1,08:00:27:78:57:ca,,,,,,,,,0
1437585979.495260,08:00:27:78:57:ca,08:00:27:11:4d:b1,,,,,,,,,0
1437586034.493918,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,PA,4,6,0
1437586034.494377,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,A,4,6,0
1437586034.774132,08:00:27:78:57:ca,08:00:27:11:4d:b1,5.9.28.6,10.152.152.11,,5222,49655,PA,4,6,0
1437586034.774224,08:00:27:11:4d:b1,08:00:27:78:57:ca,10.152.152.11,5.9.28.6,,49655,5222,A,4,6,0
